pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
TdelFuego,f,218,1.38316308,0.9081301538,0.8038304608,17.3559429984,4.1329554428,3.5057796379,5.03984746,107.6388724744,8.1686078609,7.2887641299,14.1192686327,343.6348611719,15.1500262332,13.7739104663,35.0704462277,979.3729872366,23.7718624834,22.7916763214,72.5967675764,2297.7720406362
TdelFuego,f,218,1.703694619,1.003334523,0.9428620087,20.366022349,4.7843379103,3.4468791676,5.1638482747,111.2249230026,9.1278486356,6.9061134963,13.6118947314,326.3070261206,16.6512351185,13.3203348842,36.3007222828,1020.5680042196,25.6388628554,21.4282998946,72.0428303576,2278.3256431977
TdelFuego,f,219,1.0676030249,0.9594947746,0.6621009079,14.8874824541,3.2694432975,3.0103295403,3.5563664697,74.0327859772,6.7862970493,5.795194865,10.1674834118,236.7586420985,12.849456537,10.5241687295,25.0500296752,661.8379686079,NA,NA,NA,NA
TdelFuego,f,219,1.2203148619,0.7611589249,0.5848935029,14.0735536876,3.7712898564,2.6549777608,3.3754868075,70.7215909778,7.4835862165,4.7035457609,9.0745698366,205.2930451992,13.9469141834,9.7743100575,23.1190447946,603.8691113984,21.7803751214,16.881506904,50.083783362,1488.6024217614
TdelFuego,f,220,1.0398612959,0.5167422693,0.2688756214,8.3852384141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,220,1.5729543964,1.4730125545,1.3616526514,28.1238661489,4.7737243512,4.3700996957,6.9976700981,156.0085379741,9.4017023319,9.2480448848,20.0056950184,510.7806212446,17.2524651285,16.8534527336,51.2246526028,1524.1729609802,26.3915653266,23.9309174454,96.1173293764,3194.1928492776
TdelFuego,f,220,1.5225257519,1.3115281831,1.2656416211,26.8709418677,4.6219191073,3.9337953426,6.9977024333,153.0868799942,8.906117497,7.9533314677,18.1471960184,457.257791011,16.5488257932,14.8270896123,49.0859402812,1450.9133714439,25.660496922,23.3078491168,93.602491958,3097.419206703
TdelFuego,f,221,1.2879239972,1.0657048007,0.8387068984,17.9720004288,4.1024962059,3.7674801449,5.0136813641,106.339761511,8.0138801982,7.6014918663,13.9150171984,336.3222103003,15.2672079648,14.9461983437,39.484716433,1126.7792098359,23.7991946734,23.7392096064,83.153494794,2695.6692293006
TdelFuego,f,222,1.4813331082,1.308032414,1.1402552535,23.4262164467,4.3065261489,4.123768779,6.1210840443,133.2269421903,8.528743195,8.6409706372,17.2045070027,430.8849229176,15.8763316026,15.318036492,43.1703732069,1248.4821350775,24.6628801854,25.0459676242,89.22061787,2926.7644859586
TdelFuego,f,222,1.1245632588,0.8946613207,0.6094279005,14.4931119022,3.8943650682,3.3983019443,4.3304688819,92.0057768959,7.7824718881,6.7321370233,11.1813455706,260.4220145713,14.8005775593,13.188556172,28.4415182543,768.0971949997,23.5375889014,21.5863997126,60.2027865652,1846.1607369496
TdelFuego,f,223,1.5542204288,1.2186731936,1.1132236805,22.9285262178,4.4158759207,3.5932691545,5.0943423788,109.6011427268,8.3069625669,6.8080565697,12.8236622308,305.5051632747,15.2264573892,12.3847810008,32.4726539272,898.1427344761,23.617976389,20.9930207502,69.431750626,2179.6581943776
TdelFuego,f,223,1.4569192533,0.902918363,0.764808222,17.1920120482,4.3228942961,2.3778573449,3.4133652546,72.1991835641,8.4992822881,5.2708078629,10.3186636091,239.1687159552,15.7335806685,10.8022280615,29.308469416,793.5215870536,24.5552374654,18.1197839764,60.8700958964,1869.0726168634
TdelFuego,f,223,1.315993858,1.2149568868,0.9914843524,21.787443188,3.9940324155,3.9878545297,5.3262380667,112.9403131957,7.8535671803,7.5826991099,13.8008666696,333.9854405744,14.2261998657,12.881800185,33.4874795706,927.9914643177,22.1204811706,19.7582125054,65.3685281952,2033.0038441589
TdelFuego,f,224,1.4270752967,1.1798728775,1.0525871218,21.8181326115,4.1236501773,3.4691412031,5.1589588675,110.4161611302,8.1091164433,7.2966887964,13.4146077477,324.1460655388,15.2147941395,13.3169142945,32.6407191095,900.6821351523,23.69938826,20.423086115,66.0872809624,2058.1310463496
TdelFuego,f,224,1.418222659,1.311576641,1.1844932926,24.7959085106,4.5036703027,3.5163222577,5.8380979379,127.1594321167,8.5362938659,6.2770411029,14.4091100465,348.3901384761,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,225,1.6308901526,1.2905217114,1.2124272996,24.7628720338,4.7132946153,3.9451868971,5.9665716812,130.2317740809,8.8867548294,6.9416361421,14.5647480498,353.5555956115,16.2925971024,11.5676969021,35.202639634,986.5903268116,NA,NA,NA,NA
TdelFuego,f,225,1.5657028396,1.0267198032,0.9827894612,21.0887183387,4.8456645933,4.0635903825,6.3248608361,139.5770914896,9.0917156838,8.0668605906,16.1718586863,399.6602548207,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,f,225,1.3423583817,1.1496484743,0.9087179235,20.2860053419,4.1087882813,3.6505645648,5.1621962894,109.1048158315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,F,226,1.4716603314,1.0842727848,0.9861414327,20.6111976304,4.5392257035,3.1713490846,5.0233802233,106.5650852215,8.6729865418,6.6852070159,14.0653067608,340.4873897755,16.0437035255,14.3219150763,39.2426198309,1118.7227334649,24.8733104332,24.3893259312,77.399112858,2478.184130301
TdelFuego,F,227,1.6648422332,1.1986191416,1.1332712605,23.2974750661,4.5931602515,4.1356511902,5.9147238662,128.9905311688,8.7270334267,7.8489694314,14.8330664236,361.0537560197,16.2401812133,15.7497917366,41.1646437821,1183.9203585499,25.078233064,24.2914147732,79.7139043152,2563.0920165492
TdelFuego,female,227,1.5718949664,1.2098630228,1.1766775382,24.6505844413,4.6242284933,4.4975849526,6.7366330437,149.6004420558,9.0427875756,9.0039082214,17.544311632,438.9587845064,16.6256457909,16.3756910153,43.8078187078,1269.0621685414,25.868805479,25.3050867484,87.4186111412,2857.4863825435
TdelFuego,female,227,1.9100510989,1.0651006726,1.2003550882,25.6458339946,5.5620749932,3.7526761519,6.6388655189,144.3145499983,10.4133104879,7.6209783483,16.8594408214,420.1289695775,18.8874805508,14.1704172072,43.3041898203,1253.0092199521,28.533333353,22.1216361008,83.5499393796,2710.7543453399
TdelFuego,female,228,1.0405534916,0.7904707726,0.543203807,12.8635132566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,female,228,1.5352563522,1.4128707343,1.2634340744,26.2709140752,4.6026729925,4.5311651454,6.7845669821,150.7740710455,8.7895660902,8.5173700319,17.6553289403,442.1618993984,16.1047889982,15.6069614979,45.4374249044,1324.4966473689,25.001241826,25.0611300376,90.5086461572,2976.4368069659
TdelFuego,female,228,1.4519969838,0.8450690577,0.6699732316,16.0522940384,4.6227506145,3.4097302593,4.7090136352,98.6167775703,8.8595486991,6.7269074368,12.1756698613,289.5109472125,16.3051423992,12.8131793339,30.5082500029,832.4699188475,25.4016054388,19.7474947538,59.7266153008,1829.0779261999
TdelFuego,m,139,1.6738392594,1.2541637544,1.2987813825,19.7799250996,4.564815013,3.2108788367,5.7148172368,76.392719307,8.4911559813,6.5647069467,14.7345827641,202.9332398326,14.8726883811,12.1555679544,35.7753873236,522.395488425,22.5567496856,18.8993648686,67.0341472868,1028.7039064681
TdelFuego,m,140,1.0892879054,1.0218580711,0.7229618579,13.0143450159,3.289534355,3.0253755523,3.4074185869,46.2931608893,6.3744668615,5.5894851261,9.4487627357,127.9716216519,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,140,1.1559536644,0.5894182959,0.449006736,10.024106883,3.5561117631,2.3418029789,2.947785581,40.5845222803,6.887274435,4.7849240626,8.4831658428,113.896784686,12.2976111152,8.8188291462,19.740558976,276.5204652747,NA,NA,NA,NA
TdelFuego,m,141,1.4097502558,1.3636066874,1.1535809136,18.0523695868,4.1989214842,3.8227916091,5.5984568824,75.1576744195,8.0397071524,7.8525272419,15.3865369659,212.2321424562,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,M,141,1.0143630186,0.7206737328,0.4282261591,9.7898430547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,141,1.5707230901,1.2072755552,1.1604853536,18.4178160872,4.5637181109,3.8758246687,6.359741837,84.8917585078,8.6306062068,6.9168225701,16.0179303721,221.7886255489,15.2029305273,11.6426752425,38.3946492652,563.2521088491,23.0139525588,18.8550117382,75.367838552,1167.8314537312
TdelFuego,m,142,1.5918880148,1.1361869551,0.9895195902,16.1169552986,4.5449559307,3.4129254448,5.1123272686,68.6922350293,8.6040267069,6.7475987027,12.7469063466,174.1144259967,15.078500154,12.0761306265,32.0311538289,464.1104509824,22.9452474378,18.3044364062,61.731039462,940.5754052614
TdelFuego,m,142,1.448175005,1.3131002936,1.1203942441,17.8008495494,4.2088293438,3.8216849273,5.3225385779,71.6409474622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,142,1.4315104173,1.4591794555,1.1912811409,18.7837134439,4.3777818713,4.5510412068,6.3844130303,85.2245134938,8.5415466638,8.8492523516,16.4644454943,228.3201689304,15.1433065886,14.084223434,37.5100721537,549.2981997781,23.3209710556,20.2980067922,70.6298453332,1088.5517291494
TdelFuego,m,143,1.198408644,0.9955058761,0.7077771569,12.8393230404,3.4451522461,2.9535112959,3.7414707344,50.5919196082,6.7308011512,5.8755770815,9.9984213191,135.6609934612,12.0189569079,11.9163130901,24.5663775731,348.8809517341,18.7645101092,18.9214013788,47.308305494,705.7682886987
TdelFuego,M,143,1.3072359117,1.4322977356,1.06019168,17.089378362,3.9607379057,4.301569369,5.5448779447,74.4427287569,7.661077704,7.9205260595,13.8444940936,189.7151358945,13.6889927024,13.9598834886,33.6331775041,488.6847731532,21.0617003302,21.8312232816,67.864252274,1042.4952449902
TdelFuego,m,144,1.599662403,1.3636624779,1.3667688509,20.5932396116,4.7487656977,3.9956972229,6.8665181499,92.0727866807,8.9248712055,7.4045871222,17.6395328239,245.7589789364,15.5416132031,13.4529209274,44.5923369356,661.7978516999,23.6900101642,20.6755950474,85.02096386,1330.5241456278
TdelFuego,m,144,1.5584756701,0.9945051234,0.8951404939,15.1517093978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,145,1.2207796743,1.0225601085,0.7918565292,13.8108762637,3.4291738663,3.0443059813,3.7580811942,50.9609351113,6.6615474246,6.0089449226,10.4180236248,141.0511144543,11.7779014515,10.5033055493,25.4540740097,362.9169112666,18.353971842,17.4632857384,49.9032596976,747.4318697377
TdelFuego,m,145,1.2377218813,0.9266656704,0.6095647924,11.8489118119,3.8738965142,2.8751741153,3.7055545954,50.4368005208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,145,1.4835569055,0.9945479901,0.9259129301,15.6514082876,4.1424481751,2.7481845371,3.9542044068,53.0356004878,7.797281954,5.5029974671,10.3411079481,140.3054752023,13.7788903263,10.0057669242,26.2020053183,373.769965533,21.251203109,16.5478829382,50.5277894264,757.921979458
TdelFuego,m,146,1.3369601128,0.9485575766,0.7235512259,13.021142169,3.8333819081,2.7559406475,3.3299626594,45.4540228837,7.5099627263,6.1726093403,10.1093275631,136.7137642576,13.3313080035,10.9418263089,25.3783562591,361.7644394717,20.7004589474,17.5146766692,50.120039842,750.9374950579
TdelFuego,m,146,1.1720873003,0.9871512592,0.5736855344,11.4389514357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,M,146,1.1685790338,1.3041427792,0.940327274,15.8202984516,3.63188796,3.8853028488,4.6857305124,62.5884272604,7.0866046113,6.618327765,11.8935447109,162.2726345159,12.6866255859,12.427905975,30.577895285,441.0211352445,NA,NA,NA,NA
TdelFuego,m,147,1.6204866867,1.6014810891,1.610887145,23.5351214268,4.4611276315,4.0338613857,6.7669141907,90.7212917377,8.2995600809,7.693814433,17.0193425594,236.6343983783,14.4557418368,13.1905328123,40.3796068913,594.66844693,22.0629303382,20.8867603838,80.99882673,1262.4370700571
TdelFuego,m,147,1.3055500534,0.7590892517,0.5222650279,10.8535551631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,148,1.1844788169,0.6700893628,0.4884695713,10.3349425795,3.6368893106,2.3888945249,2.5312373242,35.332325349,7.1818301112,5.4780495191,8.0988928748,108.7611020334,12.6381711332,8.7704913132,19.8944460999,279.1672887828,19.5998110538,14.4382795402,38.902095592,571.4589502476
TdelFuego,m,148,1.3267248899,1.3953433409,1.1044351501,17.6120105509,3.960290249,4.1327050316,5.8230697307,78.3210736903,7.5513210299,7.3328445458,14.7145062745,202.6421045477,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,148,1.228549958,0.7810661363,0.5221936441,10.9885833698,3.6762177582,2.5868857693,2.8818822127,39.2958997506,7.2763561831,5.8056811811,9.108385902,123.0628191795,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,149,1.3343999936,1.209303701,0.9624131746,15.7989833158,4.0006712501,3.7702910321,4.9224210337,66.0221401903,7.9360290449,8.1664631394,14.29418667,196.9007654598,14.0374997951,14.8514511923,33.9977132863,494.1894757268,NA,NA,NA,NA
TdelFuego,m,149,1.447042698,0.9112356298,0.8107007465,14.1681881917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,150,1.1051139876,1.0868501851,0.7538052307,13.3704548368,3.6633415193,3.4982148988,4.2743347448,57.6678723876,7.135057254,6.960381181,11.0714474299,150.2685338328,12.7859378219,12.3347381865,26.6700664535,381.4663646106,19.9183115924,18.7133113746,51.2349211228,768.9880749856
TdelFuego,m,150,1.7480044156,1.152720911,1.2531963332,19.378606907,4.8773189127,3.4837559338,5.9694529406,80.2839215154,9.0265382763,6.4057541713,14.2084699288,195.3155512982,15.6534600092,11.1375953664,34.4441338693,500.9796382957,23.7763300098,17.334623963,67.6231549444,1038.2894660807
TdelFuego,m,150,1.9924804373,1.1661033552,1.2424858633,19.3934112989,5.5626550313,3.3755134263,6.0420009733,80.6160480566,10.2922308849,6.5910995298,14.2687460466,196.3599136687,17.8508456514,11.9055013656,37.7229942745,552.6543023561,27.0022859392,19.4028506122,73.5541169672,1137.4280958328
TdelFuego,m,151,1.7473531401,1.4368833604,1.5542695771,22.8499322959,4.7858116746,4.1796882545,7.1614482037,96.0842398176,8.8939655482,7.7519690912,17.9182149698,249.8683881948,15.4262556173,14.3697781487,46.0618410922,685.3516561021,23.164114851,22.3664294322,86.7975833872,1360.6926108477
TdelFuego,m,151,1.2205787423,1.0787735339,0.7262569443,13.1902860274,3.6574604876,3.3613304495,3.8311056364,51.9053860351,7.0805372172,6.469132937,9.3335611296,125.6984999201,12.6767825591,11.7999897851,23.4939222113,332.8216649427,NA,NA,NA,NA
TdelFuego,m,152,1.2109148336,0.9125590448,0.6334536157,11.9855658553,3.5894830887,3.2240057231,3.7067991692,50.1442815328,7.0929217617,6.2372387578,9.8144665664,133.0834292804,12.5797681482,10.5906881487,22.8059992949,322.2585080733,19.4551694914,15.2034519908,42.4309135864,627.6618867202
TdelFuego,m,152,1.3953240804,1.2487298699,1.0878962443,17.4164888836,4.2508796243,3.5896558575,5.311567361,71.3362155749,7.9615454277,6.5578019536,13.592898099,186.0897973757,13.8805984956,12.0272969804,32.5577815513,471.9273030045,21.2928251302,19.2077805408,65.4918938328,1003.121985697
TdelFuego,m,153,1.2474029655,0.7335734531,0.5430645323,10.9540937567,3.7697055417,2.6772980106,3.1013575056,42.5357096634,7.3062253826,5.6556164577,9.0101674085,121.365121894,12.9861337196,10.8368767853,22.549730693,318.9377747558,20.0104556308,16.072859954,42.902322206,634.9865853968
TdelFuego,m,153,1.4932842214,0.9677265023,0.7875902887,13.899980246,4.4244744062,2.7520908121,3.9505695911,53.6086396246,8.2978603311,5.6273173652,10.7160278714,145.417396534,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,153,1.5950823257,1.148225858,1.0685575174,17.329224815,4.5584592385,4.0249142,5.7023656024,76.0665653214,8.5054428709,7.096132316,14.0151830183,192.6956556488,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,M,154,1.1458979531,0.9080209532,0.6617745509,12.3103103984,3.5240265756,2.9632747577,3.5680861329,48.2029720432,7.0066099382,6.1807028299,9.7284788931,131.5456070141,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,M,155,1.5531470116,1.2309459382,1.1098882319,17.5351568732,4.4844052749,4.0261016598,5.7376876309,76.6984846538,8.4762078152,8.2401971433,15.3142593546,211.3541690361,14.7356408145,15.3773734491,38.1289396077,559.4348161085,22.4839556446,23.3301129254,72.45853872,1119.0956250648
TdelFuego,M,156,1.6520250552,1.2810442658,1.2107032381,18.7304203174,4.5782561386,3.9826627958,6.269784804,84.1624548208,8.57032183,8.2182193345,16.8857130263,234.1458763172,15.0067527708,15.3370909779,40.4291424357,596.0231305648,22.7941426216,22.9104371174,77.9466803556,1210.771722288
TdelFuego,M,156,1.447718536,1.3228523293,1.0658211019,17.1558035581,4.2559806391,3.4918792654,5.1910844276,69.8949442427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,156,1.5364487506,1.2673904952,1.2238976082,19.1718921923,4.6154376444,3.9358924033,6.4699308232,86.3787794779,8.6019971428,6.9308014909,15.8924600143,219.9561314627,15.0888876938,12.209735961,38.2764942425,561.3865675788,22.912349244,18.5349413416,75.0891469084,1163.1554158222
TdelFuego,m,157,1.4079728751,1.1335154748,1.028266746,16.5723870572,4.3586499036,3.478828197,5.5255912264,74.0261473616,8.3246519832,7.2067216209,16.1874551226,224.4413291286,14.6050245477,12.9255920735,38.330043158,562.2319836403,22.4259511518,20.6485301452,74.23879318,1148.6971357545
TdelFuego,m,157,1.4768799243,0.9250246745,0.729800549,13.2312044493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,M,158,1.2305691197,0.7220505841,0.4495603174,9.8955507176,3.8563341294,2.3842784141,2.8278663678,38.9152572639,7.594791429,5.4051343341,8.0498621775,108.579746593,13.4965066857,9.9965599953,22.0269154059,310.5337756834,20.7554968202,16.1017108764,45.0865249152,670.0941922792
TdelFuego,m,158,1.1932521464,0.5456628399,0.3298770747,8.6876291673,3.6618045847,2.1981301833,2.2521191639,31.848558372,7.1729661888,4.7049459982,5.9941434632,79.9736609057,12.766015691,8.8740149789,17.1541380618,238.2637684762,NA,NA,NA,NA
TdelFuego,m,159,1.2903765895,1.1362151837,0.8089521032,14.0091318103,3.9814578559,3.3208852361,4.0647513451,54.9367490339,7.7806375355,6.7272919429,10.5504287779,142.9149149425,13.840396973,11.8756528464,25.8989240052,369.6939484068,21.2313644222,17.720953316,47.5886659284,710.0883506441
TdelFuego,m,159,1.3979058106,1.3901371187,1.1196766047,17.7923543443,4.0474992095,3.8244282791,5.4636894147,73.5197023644,7.9100491657,8.0512049967,14.7232528604,202.7689371655,13.9530690287,13.7725303167,36.3452604377,530.7809856384,21.486053044,20.037523358,67.190447364,1031.1009961032
TdelFuego,m,159,1.4389000832,1.2064965964,1.0097069335,16.6352894796,4.2289816123,3.6504620429,5.2259438409,69.7231432949,8.1658567945,6.7885095344,13.4310003613,184.2758296086,14.503681577,12.6197260103,32.9414828897,477.7145993748,22.207926975,19.9778530202,63.2918009136,966.7225220006
TdelFuego,m,160,1.7586686937,1.4522288128,1.6214433884,23.6630594228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,160,1.4045974786,0.8711003358,0.7451388653,13.408439201,4.3406229463,2.8878451266,4.05316368,54.9414895884,8.5052269825,6.1307270876,12.2397628071,167.0364165399,15.1259539851,11.5866477089,29.8814756189,430.072529873,23.2683732046,18.8809445526,61.8566249348,942.842410735
TdelFuego,m,160,1.7435701595,1.5041081847,1.6328165769,24.0910286124,5.0669522141,3.7176294118,7.6462150124,102.3804960617,9.5707048554,7.6233262595,20.307217417,285.1420360057,16.5630761979,13.8167068203,48.1510418981,718.9543342093,25.1730092746,20.5683294592,90.1480526824,1417.9414827383
TdelFuego,m,161,1.3644517325,1.2312953226,0.939983771,15.5362775882,4.2073182631,3.4342629058,4.6348763983,62.2342063562,8.1557577031,6.752893343,12.2918825202,168.1214673977,14.2771255187,12.2411548094,30.8715432305,445.5664502049,NA,NA,NA,NA
TdelFuego,m,161,1.3012866593,0.9895700623,0.6874812239,12.7432358419,4.0920359752,3.0744777617,3.7539407284,50.9074284627,7.938561582,6.095184386,9.690468616,130.6798361609,14.1580414523,10.8824032514,24.5164622335,348.3049899323,21.8361893292,17.5459307482,46.9832786924,700.7321024996
TdelFuego,m,162,1.1581152504,1.2125927457,0.7963182576,13.8625957008,3.6420518311,3.0826475105,3.7242051665,50.5232980882,7.3298114112,6.4509982332,10.839377542,146.9893187113,13.2912164817,12.3759411263,29.342780649,422.4989659019,NA,NA,NA,NA
TdelFuego,m,162,1.2891168762,0.8190508273,0.710609503,13.0097301155,3.9428272313,2.5606012621,3.424986825,46.825105566,7.6612407311,5.8855223594,10.1102318276,136.8941781728,13.5499220292,10.2034157237,25.7555110167,366.7795124549,20.7821367114,17.3872591954,52.0464787924,782.3439596247
TdelFuego,m,162,1.2708823971,1.1055248122,0.8706538264,15.0053670435,3.9505394978,4.0813222144,5.3306657156,71.1135091667,7.6814141336,7.5596894056,13.8746556687,190.6673778806,13.7560836833,11.8236263403,32.3011772534,467.750159439,21.1558381758,16.8157675,57.907995416,878.1383906557
TdelFuego,m,163,1.5312040551,1.5840515012,1.4673192804,21.8009988931,4.5974050553,3.9611625851,6.9306397946,93.1061257255,8.8244581903,7.9363093899,18.8869589394,263.6652669688,15.4211192447,13.3476516162,44.7773576904,665.3337602658,23.7132963348,20.6346837628,83.834634954,1310.20843838
TdelFuego,m,163,1.2059385556,0.5254669164,0.3900621708,9.3608347997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,163,1.405651311,0.8949883865,0.6871307284,12.8768582133,4.2074903934,3.7009847171,4.6302623183,61.8595494891,8.0674778228,7.1422998552,12.1052386901,165.2882523909,14.1771091935,13.4891606784,32.0159905947,463.3177536738,21.633138553,19.971184946,59.1208353248,898.0318269292
TdelFuego,m,164,1.608268676,1.5930579421,1.5292199688,22.5473234778,4.6014319745,4.2381372633,6.978125301,93.426631666,8.6477410412,8.033851445,17.365713732,241.375114546,15.1601010113,13.6739294441,39.3097638335,578.0964252875,22.9464269812,21.07305539,75.9471333056,1177.5561644243
TdelFuego,m,165,1.0201611578,0.6837422597,0.3765093601,9.0750356073,3.2486815939,2.1974108919,2.0938451034,29.8869166077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,165,1.5329661312,1.3464679874,1.1545708306,18.2058111746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,165,1.1866505582,0.8385934921,0.5042086689,10.7842341846,3.8810146654,3.0518640395,3.5045666337,47.2329554326,7.5527532876,6.6540394736,10.5072021771,142.6427988212,13.4005374387,10.6767626777,25.5553888226,363.9134729575,NA,NA,NA,NA
TdelFuego,m,166,1.5047905297,1.2427763503,1.1674614972,18.2169419416,4.4027989959,3.6452344844,5.8201642498,78.1220751092,8.4643476735,6.9054318869,14.9885727423,206.445833482,14.9399461374,12.9667641702,37.5268554671,550.1277569053,22.7522363546,19.196865003,70.3179613488,1082.9508990459
TdelFuego,m,166,1.2965200694,0.8444436315,0.7074966463,12.973835666,3.6969837903,3.0598452292,3.7693554694,51.2611741859,7.1253298877,6.3897985209,10.9865644258,149.2373506855,12.7871917989,12.3512986523,27.5362578695,393.9931771122,19.7553425942,17.7806373026,51.0491860264,766.1720807089
TdelFuego,m,166,1.1664660437,0.693298266,0.4816910295,10.5288391353,3.5842714282,2.625902991,2.8496644086,38.8886423381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,167,1.2116810243,0.8617266783,0.5998750241,11.6014841496,3.7842519827,2.7327606209,3.4226133029,46.4879956231,7.3367656199,5.4289777418,9.0922839567,123.005098938,13.1505699741,9.4844304618,22.1060640456,311.7232531578,20.1112056238,15.2024502756,45.71023042,680.0931114312
TdelFuego,m,167,1.1746964219,0.6534790707,0.5117179402,10.7338022414,3.5519370303,2.0316418531,2.8294025225,39.0857267921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,168,1.5928833528,1.6727022836,1.6907789425,24.5048050541,4.5355662848,4.2303037359,7.5772806077,101.7638415964,8.5511040375,8.4317631797,19.5434010327,273.9432304615,14.8289500565,14.6018751771,46.2986336925,689.1534497034,22.6073685692,21.946001528,87.9260314076,1379.8836820488
TdelFuego,m,168,1.7231012554,1.3014053259,1.2785056889,19.6805425649,4.8560492743,4.0221487546,6.5222646242,87.5704671645,9.1584513071,8.144954447,17.2731826326,239.662444856,15.9682903695,13.8328316513,39.9974580311,588.7985295399,23.9673884332,19.8731241886,75.2520248512,1165.8880793216
TdelFuego,m,169,1.15405082,1.0517952908,0.6894729453,12.628609387,3.4300647442,2.5499113803,3.0116675839,41.2434525855,6.8167426927,4.8992533516,8.6392185801,116.7170528259,12.0919545542,9.7114780491,24.274777532,344.458955252,18.9604218058,15.7573611364,47.5002438852,708.8573355539
TdelFuego,m,169,1.3003097351,1.0680065848,0.7918791939,13.949722684,3.9759684893,3.4362557053,3.9524781906,53.4783057373,7.6430228055,7.0742131495,10.5866648143,143.256967282,13.3733365995,11.517584267,26.7037916744,381.6164891258,20.7195989148,18.864307434,57.350724232,869.0103664069
TdelFuego,m,170,1.3463194445,0.9061138575,0.7800431421,13.6740160361,4.1938062196,3.2883987895,4.7414442737,63.6358835325,7.9986121641,6.8037045434,12.1320337157,165.8407129845,14.1208842501,11.9431739988,31.73784822,458.9982350194,21.595725072,19.1960422818,61.6739607084,939.8316925027
TdelFuego,m,170,1.2845590374,0.8477183938,0.6397153276,12.1943341981,4.1048371805,3.4692735895,3.9836992624,53.8835425552,7.8707168766,6.699151776,10.4750081593,141.6847828755,13.9357176144,11.3772231152,24.6566553775,350.4323386973,21.4383373494,17.172529163,48.8396377144,730.6373938343
TdelFuego,m,171,1.3475094518,1.0010073644,0.7540511634,13.3732975235,4.172846964,3.0259189198,4.4652579227,60.1652724013,7.9288683188,6.2375778207,12.6952329838,173.374693934,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,171,1.1541294899,0.8164398539,0.6036630568,11.7813954627,3.6897323929,2.6696827515,3.4986443308,47.7711074159,7.2490523199,5.4707975097,8.7376668042,117.7497381791,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,171,1.1702200848,1.0458290034,0.7094077522,13.1337572076,3.7637943912,2.6786867097,3.4008662924,45.9028352877,7.3610948229,5.5403211516,8.3563473766,112.6402648652,NA,NA,NA,NA,NA,NA,NA,NA
TdelFuego,m,172,1.4350889733,1.7804046846,1.61800269,23.6213530017,4.0180243353,4.4629958501,6.9924772243,93.6217426374,7.7442095523,8.5828429878,17.3745722118,241.5054570533,13.6730800142,14.9612649978,40.6615477025,599.5216441248,20.957545753,21.4895177176,75.3282873556,1167.1677472983
