pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
Addis,0,90,1.6960543611,1.1418648879,1.3218597884,30.2083883308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,91,1.634476314,1.5129101888,1.5906360357,34.0204846559,4.7067266444,4.3981527676,7.2040355318,180.500084627,9.7926530697,9.1569954865,20.0634501805,607.6273232751,17.7226919211,16.5136878746,49.8961135811,1868.9681770928,28.211815398,26.4549604044,100.6627151048,4454.1554569728
Addis,0,91,1.8288657225,1.9806341458,2.379197855,52.0423265092,5.1717657067,5.6810437138,11.4675475305,312.8867664182,10.4285774204,11.5232182865,31.4798118279,1056.9771410198,18.9483034956,20.2874389595,77.0070400315,3188.990774482,29.907591189,31.9530295324,150.2769920468,7336.4278828747
Addis,0,91,1.7402404036,1.5063003706,1.6805723719,37.6448981837,4.9329896275,4.2526886957,7.6885454961,190.9940905917,10.0138025804,8.6999771601,21.2694875858,655.604008807,17.954587722,15.0766805654,51.3412366907,1930.2408704103,28.515569667,24.5039752708,104.6576188748,4679.613881473
Addis,0,92,1.1911889824,1.3214973623,1.0614541393,23.4190076101,3.8796027421,4.3453592767,5.9740587882,145.5953833666,8.5293665581,8.5569912891,16.3510452659,473.7517988392,15.3922267278,15.3365019624,39.85526075,1416.8153871408,24.892243688,24.7646832932,85.8957424052,3657.1537150957
Addis,0,92,1.8547847372,1.578673199,1.9932462915,43.4734185699,5.2794726196,4.5573833246,9.1239459513,239.0179067079,10.6312627812,9.4585449748,25.4613471002,814.7843516025,18.9068937323,16.5382997966,61.166229503,2395.8599085095,29.8560580926,26.322259706,120.218389554,5557.2111582038
Addis,0,92,1.5153846886,1.2020030288,1.2617470475,28.9951485814,4.4917159927,3.9978782059,6.8093860011,165.5885035979,9.4804113974,9.0576591822,20.8666344985,640.5312663269,17.2796265948,16.263226769,52.6838822647,1992.9314509342,27.533450893,26.2428788948,108.9736892152,4920.6332315743
Addis,0,93,1.7027924785,1.2730265357,1.4795720644,31.7314534473,5.0238014479,4.0269822005,7.7498463527,196.45101006,10.1416466209,8.4667927528,21.6549114261,666.9677548829,17.9068355625,15.875122233,53.9149883546,2056.6246996238,28.4280296212,26.2619332128,111.5294171156,5059.7993588149
Addis,0,93,1.8455551467,1.5430131559,1.912142525,41.7129612444,4.9583649875,3.9847254137,8.5640411966,221.9826540012,10.3758770443,8.933723392,24.9240161755,793.7927719443,18.9156746303,16.1502991142,62.3165475641,2451.8926113738,30.1036907574,27.0456849166,130.8602053916,6175.7497565972
Addis,0,93,1.2144205909,0.8026864676,0.5642323421,15.7330118276,3.7453976825,2.7029940597,3.4276809522,75.7140015485,8.2177150335,6.7599184454,13.1774991386,367.7537950516,15.3829533098,12.6507093285,36.0463966292,1246.8752931834,24.8463576108,20.9693678978,75.5221501548,3121.2606430971
Addis,0,94,2.0559145406,1.489455482,2.0028849216,42.7808889119,5.2834474616,4.2491278283,9.1413126432,238.2796053977,10.9083145211,9.0615376493,26.1605435124,840.6274434824,19.0102592436,15.8922515903,63.0967207259,2498.1671273927,29.8781684546,25.844501017,125.6966744452,5871.5875375353
Addis,0,94,1.7038820225,1.4168093299,1.5657909027,34.3657056669,4.8381139307,4.2129829485,7.6555117773,194.8941541102,10.3666212276,9.3626415849,22.7686587923,710.7191270782,18.4757966724,16.7908189442,56.2066959751,2157.3129965688,29.4290879982,27.0509880414,114.8238352756,5248.7560237619
Addis,0,94,1.4605126618,1.0820552238,0.951261864,22.895080498,4.2825116266,3.1942737249,4.2150664463,95.3525017732,9.1870173126,6.9405407262,13.0500303856,363.5004100918,16.6248046314,12.8870012756,34.115850254,1165.0942792053,26.5588580936,20.9416131026,72.27242497,2955.6500289293
Addis,0,95,1.4818784254,1.2966646201,1.2806320448,27.7136949396,4.4210482695,4.4792800401,6.8348917265,169.8683909435,9.4568083264,9.4861769196,20.7792990881,634.1820769118,16.9219889223,17.333641449,52.3640608038,1983.7815464504,27.0681251664,28.1633482394,105.4050899864,4716.5653567241
Addis,0,95,1.8049189783,1.5413353318,1.7815746657,38.9099500058,5.0997981427,4.0205063548,7.9325834541,203.0801903626,10.4250564878,8.2682605886,22.4092051238,697.0460836427,18.8966020374,15.8470445733,56.6119503088,2176.6158514139,30.005123866,25.0686239098,113.2271683208,5158.1420562017
Addis,0,95,1.9254502404,1.325268261,1.6968338218,37.9895818759,5.1786180982,4.2688803914,8.027912962,200.9901885196,10.4196620418,8.9481798373,21.6157938937,668.6167463061,18.429503739,16.3433071836,54.4654359259,2076.7270096383,29.1046323002,25.671897534,106.5618766164,4785.6534599577
Addis,0,96,1.2114351594,1.0298339157,0.8237513782,18.934300815,3.3755577027,2.9256653196,3.7750825799,87.3730547709,7.3416460044,7.1871987235,12.471183751,341.5795248069,13.9674336476,13.6124087762,33.5850348618,1148.0202146697,22.8035859282,23.5173420866,73.0477317144,2990.782850112
Addis,0,96,1.5429297827,1.1602502666,1.1809773959,26.5594854746,4.7187320267,3.5611272417,5.9647510936,146.4884367957,9.6845576191,7.1142074362,16.4762366831,479.6157073785,17.5753500471,14.8500878613,45.5024079059,1660.5558864663,27.9800410392,24.1625995738,93.0854462396,4043.5101419108
Addis,0,96,1.488914854,1.1908998112,1.1986234314,27.7319858884,4.4217444385,3.8644181732,6.1806786531,147.8812970136,9.4976425028,8.1979040268,18.2893648253,545.8183282654,17.21339438,14.2487428476,45.3185098223,1654.1257250486,27.4837106142,23.1955247982,93.872242842,4088.2527172797
Addis,0,97,1.7927377219,1.4044422621,1.6014381038,34.2448028881,4.8203434735,4.2346878362,7.7365493964,196.0592318407,9.8735483963,8.063053049,20.85533884,637.0160852414,17.7885649886,15.2642516373,53.1677677705,2021.4640624322,28.2993630938,25.4913308434,109.5550957268,4948.6244682148
Addis,0,97,1.9387745871,1.5537547778,1.9744287565,43.0636669646,5.1606811403,4.4690210245,9.0427908136,236.5332130432,10.5924771359,8.9526614295,24.4416069171,775.0408237454,18.8301445673,17.0865856793,62.4794226417,2459.8472330192,29.6585449372,27.4658874876,125.106286402,5839.6904293137
Addis,0,97,1.7880954073,1.7313124551,2.0736023088,46.1445670771,5.1211492013,4.6849503108,9.6213149027,249.2211997067,10.1567350959,8.9459604406,24.2324077575,768.5417845602,17.868258101,15.7732054218,58.448062535,2266.492232053,28.3460071318,25.4730125566,116.8432571636,5366.1789855117
Addis,0,98,2.3403724173,2.0244460859,3.1276352499,68.4788068501,6.3102338076,5.6329804233,14.4001773705,409.0435654254,12.3001898602,11.2062044062,37.4178552343,1305.6357125859,21.6921943088,19.9494098816,90.2040387833,3890.8507222134,33.929725654,32.2682073476,176.9579558204,8990.0785425175
Addis,0,98,1.518142148,0.905943602,0.9722413627,22.5030344142,4.7305607869,3.285091433,5.2351151517,126.5008703673,10.0744634554,8.0420349598,17.9459557067,531.9400310525,18.5708969802,15.5184615062,48.7191963501,1807.0823564343,29.4819159288,25.6507135494,101.6347814376,4509.9838866207
Addis,0,98,1.478254123,1.2128359214,1.2954013932,29.6731606298,4.3800221423,4.1061291923,6.4884920303,156.5006606512,9.3284005293,8.4494490042,18.55316738,555.3719497255,16.7035204694,15.7416013676,48.7417328163,1810.022504757,26.7414496954,25.4946492178,99.5413474904,4397.0996499143
Addis,0,99,1.4493256746,1.4200440318,1.3464678246,29.031210823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,99,1.4040810472,0.9219349317,0.8004221171,19.2696022126,4.6478790517,3.2541949735,4.7339210616,113.1233460048,9.6613305363,7.3820966972,15.0892055526,431.2600931568,17.5494124694,14.3927852616,41.252188955,1470.8791636438,28.0290431692,23.230989557,85.1293262112,3618.8531022117
Addis,0,99,1.427554191,1.3995163583,1.2822101267,29.4070315164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,100,1.9891705367,1.8699155644,2.4847659134,53.494722551,5.5704514453,5.3936613977,11.9286918236,326.519549825,11.1171440184,11.0466983796,32.2971492453,1089.0866528411,19.9414235349,19.3058927682,78.3689996738,3267.8021552441,31.2939010136,29.1555722938,150.5793990684,7352.2936584501
Addis,0,100,1.4751202446,1.3059665522,1.1925814415,26.7888631606,3.9009497169,3.7532367824,5.8139346253,142.3093463921,8.1921494228,7.837956757,16.3954755172,476.7722474507,15.0953420844,14.738342861,42.3085381844,1517.589272183,24.5787915554,24.242843462,89.2044228644,3835.1844516644
Addis,0,100,1.9669109719,1.4554296421,1.9096133675,42.5562606925,5.5751494654,4.135840089,9.1031370559,233.3107290921,11.0949138931,8.4802574163,24.0861960944,762.8856604359,19.5909479475,15.8063675405,60.2744275697,2354.6068962421,30.465393114,24.5559710044,115.6049115196,5295.5594933691
Addis,0,101,1.6607488493,1.2554453794,1.3851862035,29.8117070635,4.9363346743,4.243252026,7.2132015445,180.7657064053,10.2833636673,8.739350559,20.7110616265,631.6410149098,18.3922364229,15.7510733493,53.7443499695,2048.5845969852,29.0383769098,25.2757915844,107.3265363656,4823.7311833757
Addis,0,101,1.7911712655,1.357359301,1.545668178,33.9477739961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,101,2.3376145145,2.059679053,3.1098367615,70.0368714819,6.0807401331,5.2804556805,13.621602862,378.4652508405,11.9837838252,10.7782840371,35.3654360061,1221.4233300677,20.9279366489,18.2018478585,83.6559307292,3536.90361419,32.8481347512,29.9988465492,167.0526494608,8372.5801365064
Addis,0,102,2.2473010072,1.8771994816,2.7582358073,59.7781859367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,102,2.1623470571,1.8527086353,2.6973570439,59.3275256069,5.6413006856,5.0891861183,11.7858567083,323.2159953312,11.3217002989,10.8136756554,32.7713952687,1110.5348545615,20.1570777854,18.4516848396,78.3664219166,3259.0948797223,31.6320836862,29.8282927564,156.2917122744,7703.8574853771
Addis,0,102,1.6823323829,1.2466943242,1.3698653047,31.1843393155,5.0438548331,3.8251559706,7.319750183,180.2487467158,10.5044483306,8.215974617,22.040687829,684.651886543,18.7796362692,15.1681213299,53.5625369595,2034.1727989937,29.4809034944,23.6442939994,101.8240801888,4522.7144006246
Addis,0,103,1.6933764186,1.0082977901,1.1259604118,24.6678665947,4.6837222498,2.8325534116,5.1905258365,124.182908541,9.8329820133,7.0759543943,16.906850865,493.3641358093,17.6646517439,13.3799254284,42.967368817,1554.2569161857,27.9700393484,22.2506758634,89.7929256412,3864.4145188862
Addis,0,103,1.3000762593,1.1091151102,0.8904293032,20.9509372161,3.9307239012,2.8481743659,3.6988229202,86.5018961975,8.1645897389,6.5378903464,11.3279067078,305.7045525573,14.8747462994,11.4213419165,28.1369510669,917.5699864839,24.173956595,19.4510978644,64.0881896744,2544.8094217019
Addis,0,103,1.4210813515,1.2487876094,1.3434048988,30.645632019,4.1272697105,4.0024804032,6.3113513025,151.5284431886,8.9023177621,8.0301631537,17.1067065898,503.4030667042,16.545307313,15.5370765776,46.7973682997,1721.1294515307,26.5550414366,24.8580775118,94.0374420224,4097.1885319529
Addis,0,104,2.1805523682,1.8887365448,2.7933803741,60.5956745234,5.9784654121,5.5321392946,12.5057863291,345.4526298258,11.9729210531,10.8075393111,33.3296476944,1132.1113886181,21.2225977769,19.0613568996,81.4051846235,3425.5506347005,32.864109123,29.1576857478,157.3267822212,7764.8986923736
Addis,0,104,2.082052405,1.3405156324,1.8692355622,40.7875499776,5.9581803858,4.7873165679,9.7494383755,258.339700459,11.9111647949,9.886479294,27.1352476477,880.8671521433,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,104,1.684138772,1.3168776279,1.4933769648,33.7233142469,4.8155580537,4.2549250053,7.3782523638,181.9449492916,9.9866656796,8.7120630194,20.798478624,637.9881714727,17.6878510698,16.2217052903,53.6959119695,2040.447741109,28.0786291072,25.6113296056,108.8137371524,4911.6581450288
Addis,0,105,1.7193261666,1.6191192346,1.9067361392,40.7022900788,4.7724020611,4.4871537217,8.3384094028,213.9462604967,9.9511870055,9.4569084252,23.5403799525,738.65896746,17.6800024791,16.928125707,58.2464245554,2262.7802206502,28.0958157258,26.8365673236,115.8438248812,5304.4446720278
Addis,0,105,1.8587758632,1.2819458354,1.6706183832,36.5591981184,5.255489569,3.8222619471,7.8797144136,201.5129964099,10.6841175805,8.2806720577,22.5450028097,702.2053642866,18.9330336575,16.5476384042,59.0230807164,2292.1644680936,29.7980121122,26.7176322908,118.7591903036,5473.4289880715
Addis,0,105,1.6667855403,1.1931052406,1.2258997393,28.2764289463,4.4685415194,3.5566695121,5.5860176664,131.5142053966,9.422321228,8.0634035525,17.3870737105,513.3959379653,16.8266033798,14.0369001716,43.238036815,1560.7790347043,26.9284859818,23.5611873398,89.4839144272,3852.3287245077
Addis,0,106,1.3190571527,0.9851853978,0.8691787779,19.7764593627,3.8648641792,3.1677632365,4.7930245161,113.5890526237,8.2736247862,6.7636067586,14.0454348347,394.1628611202,15.4216328478,13.0857214344,36.2115560446,1259.2359221388,25.16413689,21.5854534426,78.1720527796,3253.3362841568
Addis,0,106,1.8290225443,0.952375655,1.1417335916,25.7866942542,5.1273658025,3.2860432463,5.7763972987,141.2729716916,10.4074120657,8.1848350667,18.7787954259,562.0610509824,18.8501259491,14.7545017442,47.7668282022,1763.4441807648,29.670892459,24.4350536656,101.5811213092,4507.0246338158
Addis,0,106,1.6116600927,1.5995435007,1.6645865452,37.3066708049,4.5641472083,4.2203115982,7.0261313212,171.7841083037,9.5466306026,8.7562132917,19.2520499981,580.8405624247,16.9232041142,17.098962771,50.9909027918,1913.9493847136,27.2520880646,27.7859078326,108.8307707996,4912.6137658174
Addis,0,107,1.6260579414,1.4162413113,1.6195903133,34.6224179871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,107,1.2517138965,1.0017230712,0.8058610846,19.3703978271,3.6300026203,3.0273545049,3.8954499949,91.4473596731,7.6069943664,6.846976583,12.1865118897,333.5926478094,14.2465170863,12.2167215603,29.4442569241,970.302203902,23.1484434804,19.645931922,60.2692817852,2358.374374638
Addis,0,107,1.8063018181,1.5731338077,1.9076971273,42.514676904,5.1474793257,4.7905975824,9.2925352664,239.1017535587,10.5742868834,10.2704578772,26.9119585014,873.6393889748,18.7847811654,17.5744090005,64.0974486429,2541.1863984952,29.5533485312,27.7808884956,128.0733656828,6014.936312963
Addis,0,108,1.5452370212,1.0147464478,0.9682337141,21.6376399942,4.7691334215,3.8030778103,5.7244626734,138.7009319619,9.7468668606,7.6606074288,16.4789991569,478.2526927298,17.5629113111,14.3099461946,42.2082780278,1520.4993108165,28.1374245922,24.0395615918,92.0670089132,3986.3985448865
Addis,0,108,1.8787573169,1.8461871991,2.3009648641,50.2807667399,5.4991199349,5.2700114231,10.9148814844,295.1143419613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,108,1.2355300737,1.0354273813,0.823423037,20.4709486551,3.3979748715,2.8523553787,3.7309831837,83.1711335462,7.517867914,6.6327975073,11.8861419851,325.1320951545,14.050984899,12.4886061432,32.1817798766,1084.2999585058,23.038277567,20.6390551556,69.1187512872,2796.6891526539
Addis,0,109,2.0319958904,1.7400512413,2.3985466483,51.5431470098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,109,1.8952023571,1.3998395125,1.7538917842,38.3207183014,5.2664470647,4.2985678679,8.2073927148,211.2651197262,10.5866170338,9.1495300043,23.1939286871,726.963872715,18.6634655843,16.0506661055,56.7810737789,2184.6816027609,29.4862059316,25.5222740464,111.2757753236,5047.8278522259
Addis,0,109,1.9498628781,1.8800095708,2.407299786,53.6188120922,5.3902252666,5.7025426495,11.41350205,305.7904669179,11.305444402,11.6529088026,31.7559240705,1070.0967510546,20.3119728522,20.173916016,78.4735875893,3266.7782078029,31.794865497,31.9858708998,156.613690578,7726.1739795232
Addis,0,110,1.9449429118,1.3791831613,1.6751597883,35.7835224544,5.2333680835,4.1158655605,7.7895737229,197.6224579367,10.4698597912,8.9102086416,22.4574149281,697.3022154666,18.7474471244,16.6679576381,57.1884783581,2212.0654076713,29.5243937388,26.2038538522,113.0814266532,5147.5385176892
Addis,0,110,1.7176997061,1.4582083974,1.6913664682,36.9965374939,4.9478330219,4.2651375181,8.0051869294,205.2363165719,10.2955700056,9.2499650509,23.1347442151,724.6987134747,18.6089942838,17.6786169233,59.683606664,2324.0257805234,29.5757232728,27.8340510912,120.1403631556,5552.7247195389
Addis,0,110,2.2803300601,1.5160384237,2.2278157897,49.5707792438,6.2956916453,4.4211605795,10.675557072,282.2187754949,12.5017556057,9.3647081593,30.0208488204,998.8173494771,21.8583182243,16.906040652,73.1858470585,2995.6937676403,33.7380008124,27.1403224768,141.1475865964,6788.2106282484
Addis,0,111,1.8787930782,1.1646758447,1.4497223113,31.1217446634,5.4174308356,3.8531623807,7.0419935905,175.8172406198,10.6971833147,8.0929332047,19.3137269213,580.0628230463,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,111,1.6634217736,1.187061316,1.3605759544,30.152725247,5.1205298815,3.7926762691,7.1230321057,179.355151697,10.2393673554,8.4580257008,20.7840865875,635.9055515278,18.3398765108,15.3003389829,53.2005226918,2015.213824088,29.1119722082,24.0921340322,109.0553400776,4922.8887085279
Addis,0,111,2.2495675923,1.5381078865,2.3749610757,52.8847841508,5.9736338831,4.3419524395,10.5413153472,277.9718801049,11.8226667069,9.0573655704,29.3780813956,972.6640068972,21.0262503428,16.4838096936,73.0471832964,2988.6487171642,32.56691554,25.7415156814,139.6995634348,6701.6552246364
Addis,0,112,1.8048004704,1.6746910897,2.11256044,45.1767929766,5.4915589985,5.0461775283,10.3057170497,274.4634752915,11.2047693152,10.062604706,27.9063264797,909.989032735,20.3209114125,18.5657829191,69.6431252995,2822.9979546725,31.972372536,29.8051657374,140.7402764472,6758.8819108258
Addis,0,112,1.9539264658,1.9005772187,2.5258852376,55.3774407613,5.818863372,6.2690193075,13.3728929208,375.6833959901,11.5752660408,12.0809807556,34.7195839526,1192.3021459453,20.7285472241,20.6678767967,84.1270282218,3559.4888139845,32.3686852614,31.5103625846,161.1639263012,8004.0928044681
Addis,0,112,2.1502123173,1.6158509305,2.361986254,52.5908503318,5.5220288479,4.1671936894,9.591954533,248.3141227953,11.1198057967,9.4111726043,26.961649591,875.6134786763,19.3715276114,16.049918691,64.655559486,2568.6602405644,30.5105480734,26.0481924244,130.314849932,6146.1702486494
Addis,0,113,1.7536156283,1.1704820034,1.3568367932,29.2398249682,4.9235076261,4.0782559047,7.2642347652,182.2460232688,10.1318338602,9.0132362387,20.9494906555,640.5286282905,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,113,1.9272389949,1.8080779903,2.2656270074,49.48907369,5.0660999262,5.1020172811,10.3346624039,276.6837047095,10.3350517798,9.9292633897,27.1820982251,882.7314390229,18.5432077437,17.1498207536,65.7163587119,2618.9903246638,29.4594095404,26.8576327362,128.481856408,6036.3861073627
Addis,0,113,1.4912363731,1.1816839852,1.2671122312,29.1030270823,4.5773742969,3.60328657,6.2344893622,149.3810305867,9.6475275866,8.0736858547,19.4388194132,587.6852036318,17.615226795,15.5758905156,49.8623686108,1861.6584233318,27.9877540992,26.2197569742,106.367879132,4774.8289086485
Addis,0,114,1.7118024928,1.2882283067,1.4550504155,31.2304024386,4.9126982377,4.1257159154,7.0891249845,177.1767473283,10.2596672541,8.2960117596,20.0048928706,605.4652136286,18.5663948438,15.1346808566,49.5183134849,1851.5139993662,29.444771669,24.4756142934,98.9256303296,4358.7965800628
Addis,0,114,1.2413760261,1.1323846319,0.9194593887,21.4991371451,3.8846339578,3.50757995,5.1533835049,124.2990987327,8.3894762986,7.515616985,15.0305999212,429.2398330539,15.3465817742,13.6031127557,36.7982558357,1277.2447996502,24.7357744478,21.8524255344,80.01241912,3350.848326118
Addis,0,114,1.4828436175,1.01074606,0.9587356349,23.0384588085,4.2970168747,3.5847483248,5.3531730608,125.2123600637,8.6705996596,6.6109086175,13.7667958424,387.544609261,15.8693255151,11.9448767421,35.1767594446,1209.8988546452,25.575489534,20.1699175214,75.8733719736,3139.2668151269
Addis,0,115,1.3963578847,1.1059531075,1.0418458785,23.0419797138,4.1053783767,3.4895808056,5.3143864847,127.5219859667,8.7760217523,7.7875227843,15.869322882,456.8837475535,15.9163613417,13.5746397153,39.4011220829,1396.974375473,25.6160879242,22.2002603352,82.2390609404,3464.7949022898
Addis,0,115,1.4735671595,1.1779267275,1.0824414482,24.6278714238,4.4993387034,3.9405828215,5.855683071,143.4637619357,9.7246885557,8.5203515356,18.5700624801,554.4808089996,17.5214346365,15.4126546631,46.4976032182,1705.622039555,27.872134296,26.136338571,97.442801154,4279.9866146769
Addis,0,115,1.2352974741,0.9695868847,0.8038085965,20.1038830307,3.7811684041,3.0193215802,3.9972385511,89.8299995891,8.4440621499,7.428498354,13.9832129074,394.8643316421,15.3677654322,13.2978502496,35.9608509428,1243.2280945158,24.8718377954,21.499062381,74.6857329916,3078.4635326031
Addis,0,116,1.8877463397,1.4439692452,1.8079155743,38.5878437202,5.4098196225,4.5416262285,8.5758810997,221.0884244568,11.1885587182,9.5695529454,24.7067849668,783.7257861281,20.1929654537,17.9423174396,62.2680552167,2457.6238770366,31.4146045996,28.8341310792,124.9664798568,5829.1647692303
Addis,0,116,1.9552760498,1.5725337168,1.9823718771,43.2365336534,5.5436006958,4.7119587294,9.5937415544,253.5021754532,11.4203849921,9.7293088154,27.1074063857,879.7596610583,20.3633223156,18.0947700149,67.7340420849,2719.184695507,31.8597092078,28.2535874254,132.4738462828,6270.6642634154
Addis,0,116,2.1189967656,1.288046194,1.7487285199,39.0937351643,5.9195565633,4.4443708691,9.2449501129,237.6441260098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,117,2.1528652469,1.5663360285,2.2380719888,47.950120656,5.9241384675,4.4339735602,10.4632347632,279.435485088,12.2303801702,9.6649618618,30.211079595,1003.1968734218,21.6678159756,17.5419891647,73.6408274231,3025.1654959464,33.778992862,28.1890632656,147.0478504988,7138.1547322377
Addis,0,117,2.0392588371,1.7634095996,2.3956291339,52.4138410621,5.6755230732,4.4779509215,10.5401960098,283.1852357457,11.6254519235,9.17196891,28.4876115148,934.9939720135,20.6205103251,17.1551549265,71.2441350815,2895.2527840404,32.2561297104,28.251495035,144.866811782,7009.0393285368
Addis,0,117,1.5780131161,1.3910794264,1.4849402589,33.5486285066,4.4932241933,4.4323919727,7.1158153451,174.3609254991,9.7682000083,8.8447867834,20.3653206603,621.8733355225,17.6186019317,15.7324284036,49.6222060381,1850.5679539062,28.0537176706,26.0084750396,101.8203234608,4522.5070948216
Addis,0,118,2.1614553306,2.0622014181,2.942920654,64.0986060606,6.0162631083,5.5823877739,13.1641154137,367.3067415686,12.0015835857,11.0323582042,34.9802045813,1201.5724431056,21.1167994457,18.7073526884,82.8524964303,3501.2661068928,32.890231014,30.0300889206,163.7803394848,8163.6862341923
Addis,0,118,1.7463730887,1.4048457614,1.6299172184,35.7043162836,5.1475754102,4.2203986391,7.5707501471,192.4034312513,10.5155726538,8.9011862971,21.1112447069,648.1232372272,18.6602893949,14.6962342365,50.735977486,1900.1881126538,29.5285007378,24.206336527,104.8770328092,4689.5029830763
Addis,0,118,1.8592718163,1.4709800785,1.7909242599,39.9961545281,5.2430386648,4.3703409146,8.3004553722,209.0908243992,10.774943091,9.1614877065,23.2619539194,731.1580383596,19.3635229769,16.9227056042,59.540703417,2319.1269889269,30.5858776078,26.9424804932,119.4861191784,5517.5156877983
Addis,0,119,1.6304622215,1.3568825597,1.4515216678,31.15843106,4.5290747185,3.8731952396,6.998242617,174.5571208451,9.420750613,8.1331805425,19.645868402,592.2428228052,17.2764129599,15.5005916883,50.5940429063,1901.2979338016,27.679365898,25.7091067854,104.6510541992,4674.6422202933
Addis,0,119,2.0139871576,1.6220003387,2.2698763548,49.5841410283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,119,1.8183933503,1.3156171197,1.5976548085,35.8972186078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,120,2.0234287474,1.6154510488,2.2127615469,47.3882058259,5.5496029198,4.4782159103,9.982123947,264.3058655823,11.4826984197,9.2790954652,28.0214876323,914.6028129677,20.3041007658,15.7690024914,67.3051181666,2706.0785893176,31.8428857218,25.5015614178,131.8023460076,6228.6919785236
Addis,0,120,1.8773637027,1.6709694168,2.0890132614,45.5706432839,5.3045133355,4.9562815385,9.9776050361,265.461670904,11.0890943242,10.9581776444,30.0470478057,998.194655633,19.6679490009,20.1588308085,75.5629770515,3114.8558710774,31.1685845502,31.717366865,152.4651940908,7469.6855152208
Addis,0,120,1.6562054759,1.4790155432,1.6655572372,37.3271912366,4.6785383445,4.4698068115,8.2095006992,206.3803187499,9.7410087987,9.4514412487,23.6114137595,744.5768907335,17.4598277676,17.1304846808,57.3751274911,2215.0435350355,27.7661284856,27.2728991636,116.5048617664,5346.8626466501
Addis,0,121,2.0622302599,1.6690880837,2.2591834351,48.4198241209,5.3943402002,5.2157749632,10.1885907195,270.7780349018,10.8340929698,10.894815936,27.7409476104,903.3715245636,19.3301746241,19.9961351892,69.4425035538,2812.9265777538,30.479134989,31.2665916176,137.2406966312,6550.2601949779
Addis,0,121,1.6790469722,1.203695672,1.2873690686,28.6770922194,4.8020183203,3.9112479781,6.7759694171,169.3687761814,9.8149530868,8.0311656914,18.5027877984,552.042091387,17.7868181979,14.2490358753,45.3620224269,1654.2181995988,28.3124842708,22.2736548948,88.5160286504,3798.4645834832
Addis,0,121,2.0928934314,1.4165045608,1.9729857444,43.9360377796,5.7811043257,4.0538782583,9.3068334262,239.5400824848,11.4571469692,8.887908573,26.3004005402,849.4172791244,20.181162951,15.3566886608,64.5185156254,2561.9085811824,31.6244778518,24.6889989762,127.2881992352,5969.1010238042
Addis,0,122,1.4698649992,0.8918692628,0.9605726113,21.4925073371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,0,122,1.486856455,1.2994702841,1.3169083009,29.27073156,4.1951005801,3.5518526947,5.9326334274,145.5964395811,9.0431149018,8.0855468089,18.3777484583,547.5151193591,16.628139093,14.8788276579,45.5665661001,1663.4539135793,26.6979795556,24.3234025358,95.411974966,4169.4380584042
Addis,0,122,1.4950399202,1.0196649307,1.0177208741,24.1762605736,4.7332106343,3.4342916275,4.945040188,114.319146479,9.7356436595,7.11325278,14.6782558698,418.5550198331,17.4833342583,13.0795537043,35.2948720246,1214.90783551,27.7795263118,22.5611504172,76.948991108,3194.5391758458
Addis,0,123,1.6388647929,1.2668244871,1.3498219339,29.0986597315,4.8129925174,4.2717606919,7.193332599,180.1900233722,9.788957052,8.1274876465,19.2822077776,578.9096170789,17.5194333687,14.2863652326,46.9569859524,1734.0577793474,27.6145187306,23.9140493914,98.01039249,4308.7205149946
Addis,0,123,2.1073232563,1.7740799353,2.4851709754,54.4476109338,5.8670349908,5.2477068657,11.4979898807,313.8717206385,11.7023466778,10.1930428901,31.3894888344,1053.2516626684,20.4583621065,18.9510606438,77.8510461944,3232.4807937527,31.9972637164,29.938285783,150.927767928,7376.00882351
